product_id,category,product_name,price,image,image_url,source
278127323,Power Banks,Pin dự phòng Xiaomi 20000mAh - Hàng Nhập Khẩu,860000,278127323.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/f4/84/6c/4f97985ae211b76725bc7c63643a3321.jpg,https://tiki.vn/pin-du-phong-xiaomi-20000mah-hang-nhap-khau-p278127323.html?spid=272941257
278125799,Power Banks,Pin sạc dự phòng Xiaomi 20000mAh 22.5W kèm Cáp Type C - GiaPhucStore | Hàng Chính Hãng,665000,278125799.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/93/f7/42/f8cdf0bf47be9ac58fd0cf0dda6f03d5.jpg,https://tiki.vn/pin-sac-du-phong-xiaomi-20000mah-22-5w-kem-cap-type-c-giaphucstore-hang-chinh-hang-p278125799.html?spid=278125803
278077137,Power Banks,Pin Sạc Dự Phòng MAZER PowerCharger PD35W 10.000mAh 02 Cổng USB-C Và 01 Cổng USB-A Chất Liệu Cao Cấp Bảo Hành 02 Năm Hàng Chính Hãng,1028200,278077137.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/94/ce/e2/1a3025860ca4330e74db310b83076873.png,https://tiki.vn/pin-sac-du-phong-mazer-powercharger-pd35w-10-000mah-02-cong-usb-c-va-01-cong-usb-a-chat-lieu-cao-cap-bao-hanh-02-nam-hang-chinh-hang-p278077137.html?spid=278077139
278069559,Power Banks,Sạc dự phòng Anker Zolo Power Bank High-Power Multi Device USB-C 165W 25000mAh A1695 - Hàng chính hãng,1677130,278069559.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/1a/50/bc/400b732a8ff6a7a07d8dcf50f8a7d1a4.jpg,https://tiki.vn/sac-du-phong-anker-zolo-power-bank-high-power-multi-device-usb-c-165w-25000mah-a1695-hang-chinh-hang-p278069559.html?spid=278069563
278049000,Power Banks,Sạc Dự Phòng Xiaomi Power Bank 20000mAh (Integrated Cable) TH | Sạc Nhanh | Phù Hợp Đi Máy Bay | Hàng Chính Hãng,555000,278049000.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/d9/31/34/739ce315e028ab14298746fc2cd155ac.jpg,https://tiki.vn/sac-du-phong-xiaomi-power-bank-20000mah-integrated-cable-th-sac-nhanh-phu-hop-di-may-bay-hang-chinh-hang-p278049000.html?spid=278049004
278042709,Power Banks,Pin dự phòng sạc nhanh công suất 35W Choetech B832 dung lượng 10000mAh tích hợp cáp sạc Type C (Hàng chính hãng),769000,278042709.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/ca/f4/33/f731c790444e90e57390184321ba38f7.jpg,https://tiki.vn/pin-du-phong-sac-nhanh-cong-suat-35w-choetech-b832-dung-luong-10000mah-tich-hop-cap-sac-type-c-hang-chinh-hang-p278042709.html?spid=278042711
278041576,Power Banks,"Pin dự phòng sạc nhanh 22.5W Choetech B728/ B729/ B730 dung lượng 10000mAh, 20000mAh, 30000mAh (Hàng chính hãng)",639000,278041576.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/f2/a8/85/64c0505d1583e06197f90fad872dc23e.jpg,https://tiki.vn/pin-du-phong-sac-nhanh-22-5w-choetech-b728-b729-b730-dung-luong-10000mah-20000mah-30000mah-hang-chinh-hang-p278041576.html?spid=278041580
278040722,Power Banks,Pin sạc dự phòng Magnetic Choetech B739 công suất 20W dung lượng 10000mAh (Hàng chính hãng),769000,278040722.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/c6/89/25/9d8ca7a4c8ef49f66ca06b976538fd46.jpg,https://tiki.vn/pin-sac-du-phong-magnetic-choetech-b739-cong-suat-20w-dung-luong-10000mah-hang-chinh-hang-p278040722.html?spid=278040726
278040297,Power Banks,Pin dự phòng Magnetic 3in1 công suất 22.5W Choetech B696 dung lượng 20000mAh tích hợp cáp iP và Type C (Hàng chính hãng),1192130,278040297.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/cd/02/84/b8e0e066020df3419b0722b2628b2e8e.jpg,https://tiki.vn/pin-du-phong-magnetic-3in1-cong-suat-22-5w-choetech-b696-dung-luong-20000mah-tich-hop-cap-ip-va-type-c-hang-chinh-hang-p278040297.html?spid=278040305
278009634,Power Banks,Pin sạc dự phòng hàng chính hãng GENSHAI GP-03 10.000mAh | Bảo hành 12 tháng 1 đổi 1 | Made in Việt Nam,264810,278009634.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/99/7a/69/120cc6d9886d3662d8872a4851394a56.png,https://tiki.vn/pin-sac-du-phong-genshai-gp-03-10-000mah-chinh-hang-bao-hanh-12-thang-1-doi-1-made-in-viet-nam-p278009634.html?spid=278011160
278009619,Power Banks,Pin sạc dự phòng hàng chính hãng Genshai GP-06 6000 mAh | Bảo hành 12 tháng 1 đổi 1 | Made in Việt Nam,125300,278009619.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/11/46/cd/6b5725d1a1632b72b8e77aa24598285e.png,https://tiki.vn/pin-sac-du-phong-genshai-gp-06-6000-mah-chinh-hang-bao-hanh-12-thang-1-doi-1-made-in-viet-nam-p278009619.html?spid=278011163
278009612,Power Banks,Pin sạc dự phòng hàng chính hãng Genshai GP-10PD 10.000mAh (Sạc nhanh PD & QC 3.0) | Bảo hành 12 tháng 1 đổi 1 | Made in Việt Nam,399000,278009612.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/bf/5f/a9/4c2b381feed3b0db51444f4aa441705e.png,https://tiki.vn/pin-sac-du-phong-genshai-gp-10pd-10-000mah-sac-nhanh-pd-qc-3-0-chinh-hang-bao-hanh-12-thang-1-doi-1-made-in-viet-nam-p278009612.html?spid=278011170
278008332,Power Banks,Pin sạc dự phòng Genshai hàng chính hãng GP-33PD 20.000mAh tích hợp sạc nhanh PD & QC 3.0 IBảo hành 12 tháng 1 đổi 1I Made in Việt Nam,504000,278008332.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/26/0f/dd/849f3a5f0f2e0980de9362f20fc95387.png,https://tiki.vn/pin-sac-du-phong-genshai-hang-chinh-hang-gp-33pd-20-000mah-tich-hop-sac-nhanh-pd-qc-3-0-ibao-hanh-12-thang-1-doi-1i-made-in-viet-nam-p278008332.html?spid=278008336
278006171,Power Banks,Pin sạc dự phòng hàng chính hãng Genshai GP-01PD (Sạc nhanh PD & QC 3.0) 10.000mAh màn hình Led vỏ nhôm | Bảo hành 12 tháng 1 đổi 1 | Made in Việt Nam,338800,278006171.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/1b/91/64/2f962b173d849d8947e47f0c2ee41383.png,https://tiki.vn/pin-sac-du-phong-hang-chinh-hang-genshai-gp-01pd-sac-nhanh-pd-qc-3-0-10-000mah-man-hinh-led-vo-nhom-bao-hanh-12-thang-1-doi-1-made-in-viet-nam-p278006171.html?spid=278006173
277996941,Power Banks,Pin sạc dự phòng Genshai GP-33 20.000mAh màn hình led hàng chính hãng | Bảo hành 12 tháng 1 đổi 1| Made in Việt Nam,287896,277996941.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/43/64/43/9257ab05094383dd168f3cf48134863b.png,https://tiki.vn/pin-sac-du-phong-genshai-gp-33-20-000mah-man-hinh-led-hang-chinh-hang-bao-hanh-12-thang-1-doi-1-made-in-viet-nam-p277996941.html?spid=277996943
277979151,Power Banks,Pin sạc dự phòng Xiaomi Power Bank 30.000mAh 18W in/out Type C - GiaPhucStore | Hàng Chính Hãng,1057300,277979151.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/c0/d8/69/7cade7aaef214d9f3da6a74b354b5717.jpg,https://tiki.vn/pin-sac-du-phong-xiaomi-power-bank-30-000mah-18w-in-out-type-c-giaphucstore-hang-chinh-hang-p277979151.html?spid=277979152
277969634,Power Banks,"Pin sạc dự phòng Mazer PD20W 10,000mAh PowerCharge Link tích hợp cáp USB-C - Hàng chính hãng",860000,277969634.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/83/38/11/110be5ba944601131e452d9051b7d947.png,https://tiki.vn/pin-sac-du-phong-kem-cap-mazer-pd20w-10-000mah-powercharge-link-hang-chinh-hang-p277969634.html?spid=277969670
277942046,Power Banks,Pin sạc dự phòng Xiaomi 10000mAh 165W PB1165MI PD QC 3.0 kèm Cáp Type C - GiaPhucStore | Hàng Chính Hãng,1445300,277942046.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/e1/f1/fa/7ea21dde35609c12c539f472b2d5b59f.jpg,https://tiki.vn/pin-sac-du-phong-xiaomi-10000mah-165w-pb1165mi-pd-qc-3-0-kem-cap-type-c-giaphucstore-hang-chinh-hang-p277942046.html?spid=277942047
277941805,Power Banks,Pin sạc dự phòng Xiaomi 10000mAh 33W PB1033MI kèm Cáp Type C - GiaPhucStore | Hàng Chính Hãng,570000,277941805.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/a6/a0/c0/2016073b364a600dcd83b207421c5290.jpg,https://tiki.vn/pin-sac-du-phong-xiaomi-10000mah-33w-pb1033mi-kem-cap-type-c-giaphucstore-hang-chinh-hang-p277941805.html?spid=277941807
277933718,Power Banks,Pin dự phòng không dây từ tính siêu mỏng MagAir21 10.000mAh đạt chuẩn Qi2 15W - Hàng chính hãng,1542300,277933718.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/21/a4/8f/63260d09316e8d276134f9522748bc87.png,https://tiki.vn/pin-du-phong-khong-day-tu-tinh-sieu-mong-magair21-10-000mah-dat-chuan-qi2-15w-hang-chinh-hang-p277933718.html?spid=277940445
277873143,Power Banks,"Sạc dự phòng từ tính Anker Zolo 10.000mAh 1 cổng USB-C (tích hợp sẵn cáp)+ Sạc không dây chuẩn Qi, Tối đa 30W- A1685 - Hàng Chính Hãng",860000,277873143.jpg,https://salt.tikicdn.com/cache/280x280/ts/product/30/0e/06/000b5c41be5118d7a080d2b000155426.jpg,https://tiki.vn/sac-du-phong-tu-tinh-anker-zolo-10-000mah-1-cong-usb-c-tich-hop-san-cap-sac-khong-day-chuan-qi-toi-da-30w-a1685-hang-chinh-hang-p277873143.html?spid=277873169
